energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
2216.02,20.11,0.01,127.36,24,1455.35
3572.78,8.06,0.13,207.43,12,1923.56
5921.32,9.52,1.8,45.3,12,3119.07
4922.5,7.77,0.02,420.79,8,2500.57
11019.83,10.54,2.8,207.07,16,6303.69
1880.19,7.12,1.62,99.89,8,966.22
5465.47,9.15,0.29,430.74,12,2993.02
5368.02,4.02,2.41,352.88,8,2737.29
3763.95,9.43,0.72,444.93,16,2308.47
9493.77,21.35,0.16,39.21,24,5985.87
12617.5,19.91,1.65,239.27,24,8172.83
5260.12,6.22,0.83,580.09,8,2739.71
12037.23,21.78,0.64,46.97,24,7625.5
7524.37,9.78,0.42,16.05,12,3881.19
10249.11,8.27,0.56,41.47,12,5294.57
9423.44,11.25,0.88,172.63,12,4936.71
15944.61,14.38,0.21,270.47,24,10152.51
11160.6,13.42,1.15,361.05,16,6368.04
11316.59,12.13,2.59,118.78,16,6417.09
8467.35,6.38,0.24,332.88,8,4155.29
12755.0,13.89,0.48,413.82,24,8248.16
19777.47,15.24,0.23,375.36,24,12610.34
3509.83,10.29,1.93,163.87,16,2103.02
10080.15,19.81,0.84,143.38,24,6464.13
4822.19,11.05,1.06,128.25,16,2766.97
4146.31,5.52,0.76,250.07,8,2082.08
7280.01,13.08,1.12,119.37,16,4120.43
27767.39,17.69,0.42,378.66,24,17637.98
9919.56,14.57,1.39,100.9,24,6388.61
4068.87,6.79,4.99,600.81,8,2270.99
2451.41,5.5,2.85,317.4,8,1347.79
2116.41,7.47,0.12,220.33,12,1181.37
2273.35,5.66,0.07,86.32,8,1114.59
14481.58,12.12,0.86,139.39,16,8084.61
14037.73,16.13,4.2,205.4,24,9262.51
14074.8,23.53,0.43,279.49,24,9003.13
5364.92,4.11,0.2,158.77,8,2613.66
8069.69,10.19,0.85,110.05,12,4215.12
10477.83,23.02,2.06,266.9,24,6880.12
5747.93,5.69,3.78,137.71,8,2864.43
6654.71,4.47,0.52,151.41,8,3230.49
3425.09,4.36,0.03,222.58,8,1713.32
4115.44,6.79,0.03,278.36,8,2062.69
11555.91,11.06,5.97,183.59,16,6746.2
13748.89,13.35,0.56,193.2,24,8765.88
6998.57,6.46,1.43,608.93,12,3893.13
16821.49,15.48,0.24,424.79,24,10783.68
3438.64,6.36,0.95,125.56,8,1702.06
2280.39,6.0,1.09,164.79,8,1169.95
16416.64,6.87,0.08,84.92,12,8459.93
17501.92,23.7,0.03,438.74,24,11199.03
6372.07,7.3,2.71,757.87,8,3376.57
4970.57,5.14,2.01,427.72,8,2568.73
10153.01,11.48,0.0,352.59,12,5355.2
4614.89,5.93,2.7,513.95,8,2447.77
5394.17,6.74,1.73,140.51,8,2653.4
12172.51,14.36,0.7,243.38,16,6850.78
12607.35,15.45,0.5,225.38,24,8061.67
5264.95,9.93,1.54,65.32,12,2781.63
4365.22,23.72,1.73,136.97,24,2953.15
5708.7,5.5,0.81,425.88,8,2893.02
8039.22,11.54,1.11,142.55,16,4548.29
14535.2,14.83,1.15,298.85,16,8199.42
6208.05,14.93,4.36,140.74,16,3700.48
2995.03,5.25,0.67,55.92,8,1458.58
6340.52,7.3,3.63,325.47,12,3514.1
8176.6,8.28,0.08,281.84,16,4635.13
7039.8,13.29,4.41,85.76,16,4136.46
3106.56,7.58,1.56,190.12,8,1582.32
16046.0,15.08,0.37,215.36,24,10201.58
6100.99,7.92,0.2,146.88,8,2958.79
5772.13,11.51,1.56,83.88,12,3050.26
8030.74,11.33,2.43,194.09,16,4632.28
11116.54,10.4,0.95,236.17,16,6277.89
12537.34,11.35,0.6,275.26,16,7060.64
14381.86,18.28,0.76,511.42,24,9341.59
4384.25,5.25,1.05,149.1,8,2162.51
2543.55,8.45,2.98,671.13,16,1849.57
6147.14,8.52,0.06,80.76,16,3425.9
16812.55,21.23,0.26,270.06,24,10700.46
5780.52,7.49,0.56,192.14,8,2831.8
3182.85,8.07,0.35,143.5,12,1704.69
4155.32,4.22,3.41,627.93,8,2288.56
5734.19,5.02,5.69,95.89,8,2882.71
3243.72,7.43,0.98,453.78,12,1886.89
10821.26,13.95,0.11,53.05,16,5991.89
20936.2,8.92,0.52,80.72,16,11597.66
5940.93,11.4,0.03,214.31,12,3137.74
17073.11,19.02,1.59,386.15,24,11036.1
4027.01,5.5,0.41,295.57,8,2035.4
9479.51,14.6,0.37,123.21,16,5296.4
5011.47,15.43,2.17,514.44,16,3098.85
12324.44,8.98,0.71,365.06,12,6498.84
18173.24,13.81,1.08,454.08,24,11717.21
2480.43,9.16,0.33,416.45,12,1456.95
12342.14,12.35,1.15,41.45,24,7856.81
3367.58,7.36,3.36,773.88,8,1969.65
10966.75,9.12,2.04,244.18,16,6253.05
10224.88,12.59,0.02,190.52,24,6509.49
12162.02,17.95,7.38,320.48,24,8415.1
989.24,4.47,0.38,172.49,8,544.51
4488.79,23.49,0.82,270.6,24,3021.19
6863.45,12.94,4.12,915.19,24,5118.7
13058.59,18.39,0.18,95.73,24,8251.49
19868.78,21.19,0.07,352.56,24,12642.58
19257.37,23.96,0.69,429.95,24,12351.51
5770.74,10.69,0.56,379.77,16,3377.04
9537.07,14.5,1.24,839.62,24,6511.52
6302.16,10.3,0.74,164.51,12,3326.98
9421.15,14.98,0.69,147.18,24,6040.07
3870.58,7.18,5.19,563.69,8,2166.78
13932.95,14.53,1.49,410.31,16,7934.52
8906.3,10.15,0.02,138.57,16,4970.01
4087.11,4.13,6.17,493.53,8,2263.67
2130.76,7.91,1.92,393.62,8,1204.73
8954.83,8.86,0.79,495.07,16,5194.35
4588.01,19.66,0.05,143.4,24,2953.91
9998.82,21.15,2.64,117.58,24,6553.53
8319.93,10.19,1.31,268.49,16,4769.26
15208.95,18.72,0.13,377.94,24,9738.91
5091.67,15.19,1.74,288.01,16,3020.62
9871.61,22.34,1.89,210.38,24,6456.67
551.07,6.06,0.73,246.85,8,372.51
1809.95,7.57,0.51,100.87,12,988.28
18154.99,11.78,1.41,255.38,16,10187.63
12643.63,17.38,1.45,849.11,24,8482.14
4457.55,5.39,0.24,309.34,8,2241.59
7938.71,9.77,0.53,274.3,12,4204.89
14977.35,19.63,4.67,436.16,24,10009.19
4967.53,10.9,2.12,282.28,16,2968.66
3348.08,4.69,0.6,276.57,8,1709.61
9724.29,16.97,0.8,124.68,24,6228.63
4574.18,5.47,1.21,185.44,8,2270.09
2493.74,7.32,0.11,155.9,8,1246.82
7249.01,7.98,4.13,125.44,12,3914.18
7090.61,16.0,0.25,356.01,24,4648.11
6814.7,19.67,4.81,256.68,24,4812.05
2496.74,7.56,0.43,559.18,12,1528.29
1662.82,5.45,2.87,222.41,8,936.95
11516.48,9.8,0.71,42.54,12,5950.32
4703.14,6.83,0.87,751.53,8,2541.94
5263.4,15.5,0.06,365.21,16,3066.34
7150.11,6.98,0.74,257.16,12,3800.79
14925.65,13.57,0.2,119.74,24,9436.62
6423.47,8.34,3.36,77.33,12,3444.0
12938.08,12.43,0.41,62.97,16,7177.41
1293.33,5.48,0.47,293.01,8,737.18
6540.03,10.41,0.74,758.04,12,3695.77
6742.83,10.26,1.56,351.12,12,3659.12
7458.39,5.6,0.4,319.25,8,3674.18
7924.5,16.24,0.18,202.72,24,5087.01
4807.7,10.85,0.44,800.62,16,3028.69
6772.98,21.33,2.64,87.63,24,4515.46
5868.05,22.45,0.46,620.13,24,4033.71
6595.44,10.51,0.94,139.07,12,3473.83
12110.0,12.94,0.95,365.7,16,6883.41
18899.11,19.42,2.2,690.07,24,12387.18
13809.92,22.56,1.81,583.31,24,9108.83
6455.73,9.14,0.51,527.71,16,3818.18
13352.24,8.71,1.22,576.53,16,7675.47
5498.19,8.59,1.14,262.64,16,3203.43
6695.49,6.52,0.21,67.11,8,3210.7
12911.51,20.75,0.72,582.88,24,8453.26
4029.36,6.58,0.05,178.08,8,1983.58
2569.12,7.96,0.22,601.45,8,1456.7
17119.67,22.69,0.29,301.07,24,10911.6
3700.22,6.38,0.29,108.93,12,1953.5
4346.32,6.97,3.05,148.48,12,2397.24
3072.03,5.66,0.58,250.01,8,1567.8
3107.82,14.49,1.2,338.25,16,1923.26
11598.39,8.23,0.9,564.1,16,6687.45
4207.53,5.71,1.89,129.15,8,2088.93
6228.71,15.73,0.56,356.48,24,4134.3
9365.59,10.31,2.5,642.16,16,5571.67
8204.34,19.37,1.68,349.98,24,5464.69
7713.07,12.71,0.38,207.13,24,4973.22
5718.4,8.06,1.38,448.98,12,3168.02
8926.02,6.18,0.5,101.9,12,4638.65
6202.94,9.92,2.62,366.6,12,3425.6
4089.0,4.18,0.88,98.11,8,1999.0
2727.75,23.97,1.35,219.97,24,1936.87
4842.95,8.14,1.43,294.58,12,2656.54
12249.29,14.22,1.14,200.44,24,7879.2
4633.43,8.14,1.68,1254.73,16,3196.96
14199.84,21.59,0.77,142.84,24,9041.07
6507.28,6.59,1.52,106.31,8,3164.56
6247.18,7.17,0.5,657.76,8,3231.32
11256.06,15.9,2.12,520.83,24,7502.64
11215.83,23.86,3.3,186.05,24,7406.71
8621.51,19.87,0.86,265.67,24,5614.12
4486.18,6.91,0.44,624.06,8,2380.62
8662.04,13.58,0.84,163.87,16,4887.64
9271.49,5.8,0.32,602.01,8,4642.5
7925.48,6.52,4.77,321.94,12,4365.4
7908.43,8.15,2.02,360.14,16,4618.98
18711.6,18.39,0.34,330.53,24,11929.17
11114.15,10.22,2.9,381.13,16,6438.23
6724.98,8.26,0.08,171.35,12,3523.96
6807.13,6.77,0.89,115.03,8,3296.76
4682.2,4.76,0.88,149.44,8,2300.38
6598.33,12.8,0.28,464.54,16,3856.82
1622.35,10.39,0.22,348.43,16,1060.6
1805.73,4.31,1.4,406.55,8,1044.37
3282.57,9.96,0.28,429.47,12,1872.21
3327.76,6.49,0.22,133.37,12,1770.34
3626.02,10.66,0.7,751.71,12,2197.07
5508.44,12.55,2.45,173.24,16,3234.56
1306.44,4.65,0.73,96.38,8,673.26
2864.54,6.96,0.13,329.48,8,1490.32
18556.51,22.43,1.78,313.79,24,11945.28
6811.01,13.69,2.89,39.83,16,3914.19
4255.24,12.76,0.24,321.21,16,2499.99
8926.18,9.34,2.72,256.34,12,4780.18
7396.03,7.42,1.1,172.21,12,3903.85
2761.83,9.62,1.82,192.96,12,1560.36
4575.88,15.19,4.43,82.65,24,3286.89
7027.43,6.95,0.28,261.12,12,3723.51
3778.78,7.53,1.29,290.96,12,2104.4
13174.96,22.2,3.09,351.58,24,8701.58
5325.92,7.12,0.81,303.55,8,2664.07
1241.88,4.68,1.04,428.84,8,777.29
12963.46,17.9,0.45,715.07,24,8529.8
11535.57,12.07,2.12,98.41,16,6505.48
13634.4,15.09,0.09,388.74,16,7690.58
2898.41,5.88,0.92,33.24,8,1409.22
5096.2,12.95,1.34,349.29,16,3030.71
9582.25,11.92,4.34,177.85,12,5140.21
6115.29,9.86,0.05,73.77,16,3405.08
5261.66,7.35,2.71,221.2,12,2885.45
8053.63,17.54,6.42,132.16,24,5661.44
7235.15,11.5,0.34,133.89,12,3779.04
5794.3,15.49,1.98,214.32,24,3909.78
6141.25,5.9,0.6,128.93,8,2979.49
10142.1,13.47,2.56,367.52,16,5879.79
8754.74,15.41,0.97,95.74,24,5620.22
14580.03,14.93,2.9,719.88,16,8499.58
16828.12,20.92,2.78,633.07,24,11108.84
3516.8,5.72,0.2,246.67,8,1769.72
3899.05,11.5,0.77,102.02,12,2069.28
9229.08,9.36,0.09,180.99,16,5170.43
6012.66,8.46,1.13,391.41,12,3286.52
6208.05,4.09,2.72,392.0,8,3158.08
1417.09,6.73,2.46,116.0,8,770.58
7225.06,14.86,0.48,119.6,16,4058.07
5815.52,12.07,0.56,878.49,16,3624.57
4499.67,5.75,0.96,413.08,8,2317.05
2722.32,5.27,0.91,317.32,8,1434.79
9974.78,11.53,0.08,961.21,16,5929.4
3192.24,8.3,2.39,255.46,12,1826.83
4423.39,5.48,0.89,156.28,8,2180.32
2788.04,11.74,2.92,236.39,16,1786.81
5633.4,7.67,0.17,531.15,12,3116.6
5833.84,6.14,3.62,182.91,8,2919.12
15459.72,21.31,0.85,130.58,24,9831.58
1606.84,5.73,1.65,279.46,8,906.14
2310.83,6.94,1.69,679.66,8,1395.48
8249.94,11.77,2.56,175.84,12,4394.2
5881.89,7.55,3.9,93.74,12,3191.67
7383.18,11.7,2.18,323.84,12,3997.79
4236.57,11.54,0.25,356.42,12,2330.16
8929.02,8.13,5.74,237.0,16,5311.3
13086.45,12.82,1.22,161.6,24,8390.8
9074.63,11.8,0.02,490.8,16,5220.39
2989.76,6.34,0.47,386.1,8,1578.95
11179.56,12.66,0.06,122.64,16,6217.54
5553.0,5.19,0.69,216.29,8,2735.84
6593.67,19.98,0.43,236.26,24,4290.66
3773.22,10.94,3.84,331.94,12,2206.99
2356.47,4.97,0.89,162.41,8,1200.83
4816.72,10.52,0.51,464.84,16,2886.83
6952.52,14.02,2.82,182.43,16,4052.51
1833.13,4.64,2.41,73.14,8,950.47
10326.8,22.38,0.32,436.16,24,6723.52
1688.51,6.27,3.07,137.0,8,920.67
10283.98,17.71,1.57,352.0,24,6760.55
4370.82,11.86,0.06,719.61,16,2732.6
2460.64,6.82,0.11,335.02,12,1405.35
3329.38,12.27,0.42,447.12,16,2054.86
6534.34,12.3,0.85,159.77,16,3713.88
8800.66,13.12,3.0,378.88,24,5965.68
6560.38,8.65,4.09,539.2,16,4059.23
10251.37,22.89,0.88,676.59,24,6846.42
3012.64,5.82,1.2,246.45,8,1551.57
9204.21,11.14,0.47,314.93,16,5235.47
17630.69,23.12,0.1,456.88,24,11295.11
5975.06,12.3,0.06,50.84,16,3318.04
4500.93,5.43,0.56,741.57,8,2435.39
3805.88,4.21,4.11,173.98,8,1962.93
5338.27,6.81,3.82,106.11,8,2658.4
4908.05,14.98,6.92,144.21,16,3112.93
10911.21,8.42,0.08,143.16,12,5659.9
1771.12,6.33,5.17,282.43,8,1060.77
3764.17,5.34,1.19,46.03,8,1831.17
4155.32,10.58,0.63,121.34,12,2204.18
10829.71,10.54,0.17,133.44,16,6035.05
2719.01,7.47,5.36,174.35,8,1473.49
3039.61,10.14,0.5,160.48,16,1771.54
3429.94,6.14,1.7,488.63,8,1853.89
2458.28,8.82,0.71,78.96,16,1425.3
3091.32,7.42,2.82,188.89,8,1601.62
3226.25,9.6,0.68,550.2,12,1907.57
7371.51,10.92,0.44,180.94,12,3872.1
5367.11,9.34,5.45,440.93,16,3425.43
4620.71,11.23,0.24,175.37,12,2451.81
4469.59,6.83,0.93,498.19,12,2532.33
5764.86,6.91,0.85,116.95,12,3035.47
5303.17,11.74,3.6,254.94,12,2951.63
10363.29,14.17,2.19,363.39,16,5981.29
5780.82,4.37,0.61,327.98,8,2885.18
6440.13,14.69,0.46,88.8,24,4122.11
5741.23,9.21,1.17,216.4,16,3318.04
7141.27,13.03,0.91,124.76,24,4618.14
2477.13,14.15,0.11,245.58,16,1480.25
654.81,6.37,0.37,428.32,8,483.87
4905.01,6.1,0.91,286.84,8,2459.91
2508.48,7.87,0.02,439.64,8,1361.12
6633.01,19.54,0.14,61.0,24,4201.47
7591.0,6.94,0.0,345.51,12,4037.91
5139.28,11.48,0.22,81.2,12,2677.96
4257.84,6.8,1.55,358.47,12,2387.14
11741.42,21.5,2.39,414.38,24,7775.8
11766.54,15.23,1.49,106.65,16,6604.89
10530.54,9.17,0.29,78.14,16,5851.42
3988.25,7.92,4.51,78.68,12,2235.23
13702.5,20.38,0.69,1134.43,24,9226.25
9728.65,9.33,0.62,359.36,16,5551.62
7121.58,14.04,3.43,190.4,16,4179.7
8719.88,8.57,0.84,365.67,12,4654.55
8023.59,11.15,5.08,201.81,12,4376.59
6751.26,18.57,1.52,87.08,24,4406.71
4168.84,12.04,0.75,340.35,16,2486.22
6736.82,15.47,1.66,64.8,24,4397.9
5918.36,6.46,0.74,314.72,12,3192.72
2562.77,10.45,0.55,182.86,12,1409.67
15293.77,23.89,5.13,1083.86,24,10575.56
10862.71,16.09,0.6,368.59,24,7049.18
1476.68,4.85,3.02,115.63,8,810.59
12788.11,13.13,2.72,163.04,24,8332.18
17457.01,19.1,0.42,271.86,24,11119.37
8588.65,15.45,0.97,107.37,16,4828.49
6821.75,8.53,0.4,213.51,12,3602.36
5699.69,7.45,0.24,33.02,8,2725.15
3538.2,9.55,0.49,231.14,12,1928.09
6826.05,8.37,1.61,363.44,12,3708.68
7753.94,10.17,4.42,201.52,12,4214.92
14730.58,18.81,1.87,223.44,24,9508.1
5892.05,7.53,1.02,542.02,8,3029.29
12714.5,7.27,2.73,269.24,12,6729.4
3530.17,4.09,0.24,333.13,8,1810.15
2708.18,4.17,0.69,431.9,8,1467.52
2532.19,8.08,1.54,62.67,12,1378.4
8690.01,13.29,2.59,276.32,24,5808.92
6730.47,9.53,1.01,195.27,12,3568.88
8295.41,9.79,0.35,89.01,16,4627.83
4857.9,8.58,0.53,355.91,12,2658.54
6471.1,4.77,6.65,475.09,8,3399.17
2885.49,14.58,4.33,613.17,16,2079.35
8053.65,12.83,4.08,19.89,16,4649.56
6446.04,11.73,1.02,599.1,16,3870.27
3216.78,7.11,0.95,205.33,8,1627.48
5790.0,11.59,3.21,356.94,12,3230.06
2686.95,5.47,0.15,573.87,8,1500.41
8973.19,14.9,7.23,503.25,24,6496.19
12234.71,9.19,0.6,87.23,16,6810.09
4534.78,9.44,0.28,849.99,16,2892.32
8285.97,15.36,1.34,769.56,16,4975.88
4269.14,10.25,0.64,42.44,16,2403.08
5865.48,6.7,2.08,203.54,12,3165.85
6894.77,12.11,1.22,173.72,16,3937.42
2883.36,10.28,3.13,146.38,12,1648.64
11533.41,8.5,6.59,253.03,12,6250.63
9797.45,10.92,1.03,362.86,12,5212.66
18993.24,17.89,1.08,189.96,24,12096.96
3756.38,13.74,2.77,99.38,16,2252.13
7931.74,19.82,2.39,511.16,24,5436.28
10430.7,20.58,0.34,118.83,24,6629.09
7609.41,7.23,0.35,75.68,8,3651.01
10038.83,9.13,1.46,135.79,12,5257.25
6028.42,10.23,0.38,203.38,12,3190.17
4215.92,14.69,0.52,210.42,16,2443.06
8036.56,7.03,3.06,564.57,12,4463.65
4791.17,8.86,0.39,227.25,12,2565.94
12321.9,15.23,1.06,163.68,24,7899.13
7313.79,17.2,1.28,134.35,24,4762.64
5285.02,7.84,1.9,271.32,8,2655.48
7000.51,8.59,0.99,314.61,16,4046.9
8889.34,13.69,0.12,554.93,24,5866.12
18577.96,22.25,0.03,398.13,24,11853.17
6638.64,8.11,2.56,282.1,12,3611.71
11929.22,23.11,0.04,625.92,24,7801.27
4990.06,9.6,1.61,308.61,16,2967.56
7294.4,13.86,3.71,341.75,16,4356.52
11950.48,13.6,0.97,166.51,24,7659.81
6778.53,22.6,1.03,253.44,24,4466.32
12832.4,14.7,0.53,220.7,16,7195.36
4985.23,11.38,0.68,538.79,12,2805.02
11312.49,9.41,4.65,160.41,12,6031.47
4548.6,10.35,0.63,291.62,16,2667.66
6547.95,6.94,1.24,195.83,8,3212.31
8068.02,21.85,2.02,92.21,24,5276.78
16384.4,16.79,1.26,171.3,24,10466.87
6598.0,8.72,1.2,304.21,16,3831.08
14307.87,14.63,0.83,59.53,24,9071.36
3093.49,4.76,0.26,230.69,8,1563.81
6374.49,11.86,0.39,392.52,12,3446.77
2045.56,7.42,0.89,350.89,8,1125.72
18495.25,13.18,2.76,94.6,24,11878.62
8968.74,9.8,0.45,445.45,12,4801.8
11080.61,8.72,0.94,1433.09,16,6792.37
4770.62,12.09,3.72,382.06,16,2984.37
2072.45,4.21,2.46,149.62,8,1094.71
5529.67,12.79,0.8,241.95,16,3194.71
8812.76,15.79,1.34,49.7,16,4944.55
2644.21,8.88,0.59,266.36,12,1487.63
8610.97,22.98,0.73,48.78,24,5486.25
5157.19,10.58,0.78,283.61,12,2790.66
6004.91,9.22,0.29,311.47,12,3219.95
1658.43,5.17,4.07,585.71,8,1100.55
6845.74,8.74,1.06,244.9,12,3650.49
5161.31,5.46,1.04,345.71,8,2606.94
5017.94,13.07,2.13,138.21,16,2932.42
6951.01,7.11,6.36,94.68,8,3474.57
16779.51,12.58,4.45,410.07,16,9650.14
6439.67,10.49,4.76,37.4,16,3801.82
5323.86,12.78,0.89,354.12,16,3135.91
6352.24,5.17,5.63,433.53,8,3304.86
8062.04,7.97,5.35,84.29,8,3976.65
2711.54,7.13,2.23,184.12,8,1406.58
3416.4,6.67,2.01,132.43,8,1716.97
1723.43,14.28,0.01,192.8,24,1179.14
11441.3,10.53,0.47,379.13,12,6043.5
5165.21,4.15,0.17,81.38,8,2488.54
5655.09,6.07,0.12,218.0,8,2772.68
10701.99,19.04,1.28,150.48,24,6895.71
2817.65,22.05,6.49,439.69,24,2541.35
16264.18,14.96,2.12,658.91,24,10712.88
3936.27,5.59,6.2,985.39,8,2382.0
12375.78,6.11,0.9,173.51,12,6452.17
11901.05,14.65,0.39,111.41,16,6626.76
5056.69,7.57,2.06,212.2,8,2527.71
6670.01,10.77,1.79,169.85,12,3554.64
6848.27,6.54,1.34,129.32,12,3613.33
4332.54,13.05,1.22,121.82,16,2502.23
9630.09,16.19,1.52,66.01,24,6200.81
4563.81,4.44,6.56,284.69,8,2417.96
22660.15,21.38,2.24,345.84,24,14573.76
10314.64,13.89,0.92,818.26,24,6960.94
4217.04,7.13,0.01,88.93,8,2037.65
3087.99,5.96,0.53,631.74,8,1721.28
13082.08,10.02,1.61,377.17,16,7456.68
7153.69,11.05,0.35,188.44,16,4043.03
3137.7,11.51,2.55,163.03,12,1766.15
2821.19,6.52,0.44,73.1,12,1493.1
13155.7,10.61,1.98,70.28,16,7378.76
22708.36,23.28,3.63,76.74,24,14585.39
4775.92,11.27,2.77,51.57,12,2567.66
4150.33,10.04,0.28,520.27,16,2533.15
6323.06,8.29,0.43,362.51,16,3667.37
11879.34,16.28,1.22,176.1,24,7641.65
6993.36,10.77,1.48,231.33,12,3735.15
9319.48,8.76,0.54,198.24,16,5250.6
6484.28,6.29,1.74,358.08,8,3255.28
4036.82,9.19,5.73,49.61,16,2531.48
12793.35,16.73,0.9,185.33,24,8191.85
12540.58,8.51,0.26,661.46,16,7218.0
8086.87,8.48,0.21,1235.09,12,4669.49
7433.5,22.67,1.63,363.22,24,4984.19
5166.62,6.29,0.58,382.3,12,2829.48
5210.51,11.76,2.22,106.74,16,3029.07
6399.02,4.1,0.62,513.47,8,3250.53
6682.8,7.32,0.21,404.18,8,3334.46
7133.87,6.53,0.57,248.46,12,3782.71
5418.65,7.78,3.13,399.63,12,3054.71
3985.87,4.61,1.74,392.77,8,2081.75
16641.58,6.33,5.36,125.87,12,8775.5
5167.73,10.94,1.03,418.89,12,2861.02
8018.35,8.17,6.95,695.15,12,4644.01
6428.99,13.74,0.74,309.11,16,3717.38
5543.81,5.85,0.28,1270.11,8,3128.38
9934.2,9.59,0.5,92.97,16,5540.3
4012.4,15.3,0.16,368.25,24,2716.64
15314.83,14.15,0.16,237.85,24,9736.78
9062.22,14.1,0.58,169.14,24,5817.52
2265.09,5.91,3.5,302.4,8,1267.31
6912.93,15.04,2.73,252.5,16,4057.53
6248.06,6.74,1.46,346.04,8,3132.33
2173.04,4.21,2.37,239.87,8,1175.42
7473.74,8.33,0.5,234.94,12,3949.1
2390.62,6.71,1.06,736.09,8,1441.62
13760.32,23.11,1.58,95.88,24,8810.67
9781.21,7.24,1.11,273.7,12,5170.25
7227.04,8.95,3.77,662.9,12,4113.95
5403.14,6.53,2.25,446.01,12,3035.48
13951.87,16.57,0.05,223.82,24,8865.76
7030.02,10.22,0.07,169.22,16,3952.49
2974.98,7.77,2.89,73.23,12,1657.14
14070.32,11.64,2.42,10.0,12,7306.27
6336.93,8.11,5.36,145.91,16,3823.47
5302.89,5.63,4.12,28.88,8,2618.28
13277.16,12.71,0.71,136.05,24,8454.1
13254.17,23.67,0.27,183.18,24,8426.36
7676.34,7.47,3.53,259.58,8,3821.98
2595.75,6.36,1.03,133.53,8,1306.37
11336.34,8.53,0.1,233.56,12,5916.18
2760.13,9.58,1.2,159.79,16,1652.01
2678.81,10.18,1.56,186.71,16,1637.11
11119.72,16.92,0.04,87.19,24,7020.01
3907.49,7.78,0.07,375.94,12,2163.23
6676.68,20.42,2.37,143.3,24,4460.19
11306.39,23.03,0.09,58.94,24,7126.28
5985.75,15.74,0.29,357.99,16,3472.37
10939.58,18.01,0.6,471.45,24,7149.92
3600.89,5.24,0.02,553.23,8,1923.87
1061.9,6.84,2.13,257.54,8,649.24
7799.65,5.86,4.39,224.94,8,3885.51
5654.67,18.92,3.55,217.73,24,3957.36
5324.54,10.36,3.79,51.66,16,3145.32
4838.22,4.98,0.77,29.12,8,2325.97
2803.99,6.76,0.45,113.94,8,1385.31
4176.11,6.84,5.68,431.83,12,2519.1
14493.21,15.66,0.05,15.21,24,9099.05
5251.3,12.59,0.31,325.06,16,3053.88
6943.8,13.96,0.19,738.02,16,4165.08
3964.19,10.15,2.86,197.76,16,2414.91
15771.13,11.23,0.92,511.6,16,8963.93
18834.23,18.56,1.72,143.13,24,12027.64
16184.21,15.38,0.69,102.68,24,10258.68
7890.86,6.58,0.43,349.22,8,3891.92
12043.18,14.37,1.23,120.9,16,6750.91
9004.48,10.41,3.24,563.86,12,4966.23
7630.58,10.89,4.29,365.21,12,4215.2
3121.52,5.06,0.22,150.62,8,1545.36
2540.6,22.17,0.65,322.64,24,1812.21
6387.67,22.03,0.29,124.86,24,4092.84
3844.29,5.86,0.3,153.95,8,1891.78
9343.0,21.81,0.69,129.52,24,5982.41
16954.48,12.56,0.45,90.89,24,10714.55
2685.13,5.33,1.86,26.08,8,1325.32
8175.86,11.88,0.41,229.7,12,4303.94
18364.04,22.22,0.29,83.7,24,11581.49
5466.91,12.18,3.2,428.93,16,3363.17
4909.74,6.21,1.07,436.33,12,2737.18
16917.36,13.31,3.32,911.35,24,11352.33
5841.37,4.85,0.95,174.96,8,2862.34
2028.09,9.07,1.26,56.98,12,1107.83
24031.11,19.38,0.27,144.54,24,15163.56
4703.91,7.69,0.21,543.48,12,2646.3
9062.62,7.47,0.31,436.9,8,4479.53
24406.02,18.67,0.34,213.46,24,15439.74
7758.64,15.31,4.76,150.41,16,4578.73
15820.85,18.95,0.32,77.33,24,9985.97
6116.18,4.37,0.72,315.84,8,3042.17
4742.71,11.8,0.18,497.74,12,2646.36
4142.12,6.36,0.71,380.05,8,2128.97
8932.95,8.53,1.12,165.88,12,4690.65
9285.64,6.62,0.87,203.68,12,4878.49
12447.47,10.58,0.06,436.93,12,6569.35
8904.37,23.54,0.3,224.45,24,5722.51
3512.76,5.94,0.75,140.59,8,1738.81
2377.44,6.42,0.15,811.82,12,1562.22
7427.59,11.29,3.26,167.39,12,3993.07
19173.77,18.01,0.86,64.43,24,12127.33
12290.21,10.78,1.13,322.14,12,6478.02
4294.66,5.52,0.01,190.68,8,2113.67
9055.18,10.22,0.03,192.53,12,4726.3
2637.79,6.69,2.16,520.62,8,1499.65
2559.45,6.32,1.35,272.41,8,1349.6
4434.06,5.73,2.66,130.61,8,2213.44
5411.87,13.53,3.43,249.8,16,3264.13
10941.59,7.83,0.23,268.77,12,5732.82
7383.45,8.13,0.35,436.05,12,3981.18
9856.1,16.54,0.83,362.7,24,6434.65
7229.35,8.82,0.59,562.67,12,3963.01
8890.04,7.46,1.14,285.3,12,4718.79
7277.19,15.69,1.56,287.05,24,4841.14
8876.31,13.04,3.43,251.55,24,5984.22
9536.52,12.75,0.94,146.8,16,5366.94
4043.56,6.82,3.13,138.58,8,2041.13
13150.79,21.07,0.55,70.52,24,8328.3
8072.32,6.6,1.78,101.3,12,4245.15
16517.91,20.68,0.59,169.07,24,10493.15
6359.52,9.02,0.32,161.07,16,3591.9
