temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
18.67,0.0,1036.35,581.94,286.1
26.08,0.0,419.99,182.27,89.65
-4.28,4.85,1589.24,2023.74,980.99
-1.55,6.77,504.36,1603.47,820.55
26.83,0.0,604.97,322.71,158.52
21.43,0.0,675.37,371.91,200.97
18.75,0.0,1284.29,584.5,303.08
21.22,0.0,267.72,166.88,75.79
29.6,0.0,929.45,470.36,247.61
21.07,0.0,651.52,414.07,192.4
9.27,0.12,910.49,756.78,364.96
18.26,0.0,1076.75,629.4,313.89
30.0,0.0,375.03,161.5,83.33
6.84,0.72,378.33,614.26,279.89
28.02,0.0,373.14,184.78,92.8
22.14,0.0,662.17,334.41,170.06
10.74,0.0,262.45,391.9,198.05
25.65,0.0,598.12,284.21,133.8
13.57,0.0,317.95,273.43,137.65
7.94,0.21,777.35,547.91,259.21
30.0,0.0,387.16,195.23,106.65
12.25,0.0,683.9,502.0,240.98
16.05,0.0,1007.08,668.09,344.81
17.13,0.0,310.15,281.84,129.18
-3.56,6.44,431.87,1312.78,633.19
15.8,0.0,536.96,411.05,203.84
4.46,0.75,440.83,545.57,271.06
18.78,0.0,109.52,139.51,67.44
27.38,0.0,479.79,223.54,119.02
30.0,0.0,889.4,407.25,203.84
25.41,0.0,412.59,227.68,117.48
28.4,0.0,186.34,93.41,46.23
19.99,0.0,638.18,377.09,182.88
24.16,0.0,1502.95,803.64,379.67
13.24,0.0,295.79,332.74,164.87
13.93,0.0,321.11,317.06,147.81
-3.81,11.48,591.45,1906.19,987.33
30.0,0.0,399.95,206.06,104.08
-4.06,6.86,259.77,1121.38,581.04
1.75,1.19,716.33,732.59,354.37
20.19,0.0,786.11,509.59,250.97
24.21,0.0,221.68,110.51,48.24
30.0,0.0,673.95,368.9,184.68
2.29,1.15,1043.55,936.79,458.53
3.59,4.25,652.33,1051.95,519.79
24.82,0.0,564.73,251.84,130.47
20.53,0.0,561.04,290.95,143.85
14.53,0.0,1548.28,848.54,398.18
4.35,1.39,593.6,702.61,321.42
1.1,4.05,917.19,1414.47,651.45
30.0,0.0,303.74,151.72,75.26
22.98,0.0,272.87,175.59,95.43
8.2,1.81,870.79,783.35,377.55
6.83,0.98,1063.4,966.65,440.19
15.04,0.0,762.7,612.55,292.63
14.08,0.0,492.52,443.04,218.78
16.0,0.0,332.66,264.67,132.64
12.5,0.0,506.08,471.61,228.96
27.67,0.0,467.12,250.23,124.57
23.54,0.0,1754.27,855.0,441.2
11.82,0.0,404.97,409.43,204.11
20.07,0.0,1141.86,676.41,330.16
23.43,0.0,467.74,243.2,128.66
15.07,0.0,441.99,412.3,191.06
12.74,0.0,261.04,388.31,195.46
13.99,0.0,663.95,455.46,225.42
19.23,0.0,530.94,373.56,192.0
24.82,0.0,208.48,105.44,55.52
3.76,3.16,1348.79,1409.61,697.53
13.32,0.0,126.14,268.61,122.96
21.07,0.0,669.19,394.77,199.66
16.99,0.0,781.94,502.09,236.0
17.63,0.0,275.97,229.75,116.74
16.2,0.0,1767.06,974.5,506.27
19.74,0.0,706.79,432.34,218.85
13.09,0.0,436.7,319.85,165.24
-0.61,1.42,551.12,782.8,382.08
22.62,0.0,962.39,501.98,266.43
19.26,0.0,724.37,416.22,207.41
22.47,0.0,738.13,439.35,212.73
15.11,0.0,292.16,297.63,138.78
15.42,0.0,459.84,381.2,180.18
12.15,0.0,388.23,432.95,227.1
20.92,0.0,256.23,192.21,86.83
13.09,0.0,836.57,617.31,320.97
12.86,0.0,1533.74,835.29,410.16
9.89,0.02,861.23,738.7,369.72
14.17,0.0,511.14,419.72,192.77
18.41,0.0,668.78,439.62,221.19
9.05,0.27,224.17,416.48,213.5
9.6,0.16,169.66,370.14,186.85
-9.4,5.62,224.74,1118.5,512.08
28.08,0.0,353.88,183.38,91.12
-0.98,3.17,999.17,1023.02,425.58
30.0,0.0,716.01,378.38,165.75
-11.83,9.79,430.74,1729.75,828.68
26.79,0.0,756.67,361.32,179.55
-3.76,3.15,535.74,1083.11,505.9
8.42,0.41,505.41,546.31,272.77
7.17,0.96,109.08,435.97,199.7
9.67,0.33,450.0,513.69,262.5
10.69,0.0,402.6,363.96,189.98
-5.69,5.5,782.77,1374.77,658.34
10.66,0.0,74.24,235.93,115.13
0.57,3.95,204.7,787.56,378.22
10.33,0.0,645.67,518.25,263.54
18.34,0.0,1933.34,1135.64,529.81
-2.89,3.09,844.04,962.3,455.88
-5.29,5.13,333.35,1272.71,629.27
10.58,0.0,206.86,327.78,168.46
10.61,0.0,1781.14,1110.6,518.07
16.22,0.0,651.05,490.74,257.97
19.42,0.0,144.59,146.77,69.35
9.77,0.03,1492.8,1147.53,545.29
26.92,0.0,530.11,279.61,138.54
3.79,2.15,561.73,801.28,401.02
3.04,1.94,1207.35,1005.62,508.65
29.37,0.0,681.08,352.37,191.43
16.66,0.0,328.02,328.09,148.08
18.42,0.0,632.37,478.99,226.57
13.14,0.0,745.49,549.6,269.46
18.46,0.0,1082.48,665.17,312.23
23.23,0.0,841.34,445.08,213.59
24.74,0.0,656.58,362.91,191.72
1.27,0.95,287.81,630.01,297.67
19.05,0.0,480.94,280.04,144.98
16.01,0.0,585.13,493.55,251.83
7.44,2.62,775.9,935.62,478.41
-4.0,10.8,344.54,1918.87,1009.3
13.05,0.0,553.57,515.09,249.86
12.4,0.0,689.57,514.87,265.77
10.04,0.0,488.17,413.0,184.9
18.91,0.0,913.87,654.09,322.0
18.81,0.0,306.92,231.3,110.66
15.24,0.0,566.64,510.53,254.59
16.35,0.0,277.01,291.61,123.7
6.92,1.82,450.3,688.74,333.58
26.29,0.0,380.0,206.65,105.3
16.23,0.0,214.21,256.46,112.75
25.28,0.0,627.97,338.45,177.87
10.98,0.0,320.93,352.71,168.21
21.98,0.0,1042.55,538.08,263.16
15.03,0.0,510.21,368.28,182.23
30.0,0.0,527.38,237.02,114.2
0.45,0.56,484.17,646.59,320.77
30.0,0.0,516.53,250.89,135.47
9.71,0.16,346.01,435.11,212.33
20.63,0.0,746.83,432.64,213.59
20.49,0.0,182.83,163.59,76.47
17.67,0.0,771.25,527.12,276.73
30.0,0.0,746.4,475.79,226.12
5.58,0.27,342.45,504.43,233.62
9.77,0.08,801.22,479.62,223.68
16.06,0.0,861.12,663.5,319.88
17.73,0.0,1263.6,753.01,349.7
23.14,0.0,332.82,176.58,85.51
6.26,1.77,120.39,529.14,264.19
8.49,0.31,793.28,725.45,345.29
13.73,0.0,743.03,572.75,292.18
10.5,0.0,1163.0,827.43,309.56
10.06,0.0,394.74,445.38,219.73
30.0,0.0,688.88,346.14,170.17
15.68,0.0,1467.07,824.4,390.23
-0.45,2.57,481.59,904.17,442.56
6.1,1.19,852.84,839.71,428.53
9.51,0.38,1135.67,896.25,439.62
0.47,0.57,597.75,731.68,369.24
12.21,0.0,1131.38,614.74,284.85
8.18,0.54,355.44,603.6,280.99
14.95,0.0,781.03,557.39,267.41
3.89,1.46,230.49,596.63,291.22
15.04,0.0,500.57,350.37,163.2
27.01,0.0,360.53,188.89,94.43
1.36,4.38,939.18,1292.88,638.83
17.85,0.0,284.4,232.17,114.83
9.97,0.01,596.86,549.02,264.12
16.63,0.0,476.12,371.53,190.59
14.36,0.0,1673.92,1029.47,526.85
29.66,0.0,471.74,248.1,129.27
19.76,0.0,2806.22,1538.97,802.1
30.0,0.0,1155.28,615.13,297.27
14.09,0.0,428.1,450.52,217.47
13.37,0.0,846.67,568.67,289.06
29.01,0.0,1563.65,771.07,401.23
28.16,0.0,459.56,204.74,106.86
19.48,0.0,737.69,421.8,221.44
10.23,0.0,451.93,486.87,249.69
-1.13,5.19,855.33,1151.65,552.58
15.19,0.0,560.54,389.34,196.38
30.0,0.0,1169.73,528.13,269.47
