energy_kwh,machine_runtime_hours,furnace_usage,cooling_load,shift_hours,co2_kg
2114.5,7.58,2.83,320.81,8,1105.16
4757.8,13.8,0.01,137.5,16,2532.87
11560.56,11.21,0.82,594.09,16,6895.64
7901.93,8.9,1.67,235.55,12,4172.16
5013.68,22.42,0.97,115.68,24,3148.9
4340.98,11.27,0.58,661.52,12,2382.27
9070.61,11.36,1.24,820.34,16,5681.46
9961.86,8.1,0.33,29.94,16,5892.62
5141.79,11.43,1.23,540.16,12,2729.02
18119.43,21.17,0.34,75.44,24,10150.45
3539.01,11.93,1.9,706.09,12,2029.84
7324.53,14.36,0.22,169.55,24,4518.3
5583.68,9.69,2.04,172.31,12,3044.67
4658.15,6.44,5.6,327.32,12,2952.43
9398.69,17.94,1.78,319.94,24,6018.86
2491.33,6.12,4.16,417.89,12,1568.53
1921.37,5.1,3.48,88.03,8,1049.03
3350.34,4.77,0.46,229.42,8,1532.84
9059.33,11.66,0.62,317.62,12,4944.67
5939.32,9.79,0.99,183.83,16,3459.88
6764.55,5.16,8.78,225.55,8,3655.76
4719.17,6.98,0.56,215.88,8,2253.69
14099.34,10.28,1.05,525.88,16,7431.51
14106.4,10.58,0.15,273.85,16,8357.31
13393.48,14.95,2.02,304.59,16,7602.09
19738.17,20.05,5.57,713.64,24,13581.74
14830.34,12.16,4.81,105.73,24,10935.38
3403.87,6.73,0.24,177.22,12,1809.33
3754.05,6.72,0.28,134.74,8,1872.05
4148.51,4.48,2.95,172.44,8,2094.02
6721.59,9.98,1.96,320.23,12,3522.37
10873.72,8.72,1.15,21.88,16,6069.24
6093.24,12.04,1.97,335.64,16,3778.69
6480.07,10.05,4.62,99.2,12,3577.87
1924.16,7.69,1.72,874.87,8,1260.37
7400.83,12.78,0.1,479.4,16,4338.51
10296.55,11.26,3.94,266.61,16,5928.28
9690.74,10.25,3.53,116.79,12,5184.79
3743.56,9.15,0.39,112.34,12,1982.76
5445.71,11.6,0.72,498.93,12,2883.37
4464.38,9.77,0.28,678.1,12,2577.74
2751.93,10.91,0.13,170.28,12,1377.16
8212.49,15.4,0.7,248.85,16,4233.51
9451.01,19.56,0.61,285.2,24,5945.01
5267.68,23.08,0.24,978.28,24,3934.18
8096.28,23.06,0.24,287.08,24,5357.16
1186.71,11.83,0.91,228.39,16,829.04
22923.09,23.59,0.87,149.55,24,14507.06
9372.48,10.51,4.0,46.91,12,5144.03
5232.51,11.39,1.32,469.89,16,3250.44
19045.71,20.11,0.12,195.22,24,12050.43
9333.76,10.08,1.91,265.08,16,5315.33
5742.11,12.56,0.93,228.24,24,4064.9
4491.54,6.84,0.88,417.24,8,2180.45
8285.01,21.3,3.74,79.62,24,6054.18
1795.39,6.06,1.62,79.94,8,986.94
8870.59,4.76,4.0,13.11,8,4385.52
9341.35,14.42,2.8,171.46,16,5308.19
14656.22,13.73,0.27,656.37,16,8731.09
2856.2,4.01,0.43,230.68,8,1418.67
3143.77,7.57,0.97,520.52,8,1778.02
2600.8,5.18,0.66,387.71,8,1341.18
2681.8,13.78,1.05,88.14,16,1699.4
2505.23,15.55,3.68,316.51,16,1612.92
5407.92,14.67,0.09,59.25,16,2807.28
5512.74,8.33,0.06,341.51,12,2848.0
3147.23,9.21,2.53,256.71,16,2012.17
2628.79,5.33,2.23,201.93,8,1364.09
3725.98,10.0,0.89,283.97,12,2033.96
10643.0,22.05,2.35,156.99,24,6954.55
4204.91,9.21,1.96,328.54,12,2355.27
4346.13,13.26,0.83,265.22,16,2539.65
7634.98,12.47,0.74,143.44,16,4290.11
7556.08,11.11,5.77,402.49,12,4097.12
24521.66,23.06,1.73,216.14,24,16378.88
2244.08,4.63,5.79,258.03,8,1311.35
8919.23,15.43,0.44,422.62,16,4885.87
8909.87,8.45,4.16,76.28,12,4704.01
5939.52,12.63,0.29,137.12,24,3708.95
8237.25,12.84,1.41,182.25,16,5016.5
4693.73,5.64,1.37,789.01,8,2544.8
4683.3,6.45,6.28,300.48,8,2380.8
8984.58,6.62,0.85,225.31,8,4455.04
8464.59,14.54,2.11,289.54,16,4882.41
3286.05,5.03,0.91,72.6,8,1632.27
6390.86,8.02,0.86,123.49,16,3691.43
9746.58,11.55,0.91,573.73,12,5251.88
5451.0,17.46,4.29,336.22,24,4077.89
2181.36,7.47,1.45,329.96,8,1220.02
6010.58,22.54,1.99,184.49,24,3893.08
4487.28,8.92,0.34,354.57,16,2813.72
3487.53,6.84,0.61,222.2,8,1802.06
14490.24,15.55,0.17,765.65,24,10395.71
3192.53,6.44,1.2,242.97,8,1686.28
7780.21,4.62,1.23,466.52,8,3975.72
3241.05,7.93,0.3,528.93,12,2002.61
4358.76,10.55,4.13,75.87,12,2595.16
4451.84,9.29,0.27,18.57,12,2358.45
9897.4,11.05,2.25,171.85,12,5461.96
6849.62,10.5,0.42,409.17,12,3588.31
4475.1,7.31,0.24,208.39,8,2451.93
5501.71,10.05,1.87,105.92,12,2941.89
16542.77,13.78,0.81,175.49,24,11198.65
3155.13,7.72,1.73,255.7,8,1589.64
3958.08,7.22,0.86,104.99,12,2051.45
14937.99,20.53,0.11,324.2,24,9568.98
12365.99,11.73,0.07,188.74,16,5863.86
6623.47,12.93,0.28,183.74,16,3622.84
3685.31,10.13,1.04,675.84,12,2083.06
5473.91,5.18,4.36,472.8,8,3026.48
5324.81,4.03,2.5,152.6,8,2512.95
3732.31,5.3,3.34,106.44,8,1881.52
10196.65,17.86,1.01,358.63,24,6759.42
10629.24,8.95,0.68,292.03,12,5823.49
4643.59,7.65,0.73,148.35,8,2375.42
4203.57,4.55,0.05,601.88,8,2183.83
14742.35,20.6,0.5,164.12,24,9958.02
9129.42,9.52,2.1,501.24,16,5184.14
16968.07,13.88,0.18,245.37,16,9299.83
10217.77,13.16,0.84,72.84,16,5601.29
4881.11,12.83,1.46,788.45,16,3013.67
6180.61,5.91,2.85,659.5,8,3352.54
8925.28,4.33,0.36,437.01,8,4566.64
3493.79,5.0,0.72,98.95,8,1832.27
1892.17,7.45,0.17,367.98,8,1077.39
3481.88,7.56,0.51,385.86,8,1840.95
4350.94,16.0,0.1,648.96,24,3307.93
6393.6,11.52,0.14,762.17,16,3803.97
6710.92,6.87,0.21,385.53,12,3866.09
11148.69,14.1,0.24,497.9,16,6413.23
6757.65,17.97,0.39,421.43,24,4820.25
2397.15,4.01,0.89,354.74,8,1344.99
8159.43,21.83,0.67,861.31,24,5679.4
5072.59,11.98,0.0,131.31,12,2469.26
9146.15,14.02,1.49,223.41,16,5040.84
15999.01,11.9,4.55,349.95,16,9160.34
5547.77,4.14,3.97,503.81,8,3007.88
2691.85,14.87,0.34,440.16,16,1661.78
12459.18,16.22,0.91,182.08,24,8107.78
6781.82,22.76,1.27,144.73,24,4624.82
9714.26,22.74,2.45,79.33,24,6849.0
8760.38,9.83,2.12,58.93,12,4864.95
11463.57,21.42,1.03,156.81,24,7683.95
4926.1,14.41,0.1,110.36,16,2769.62
9891.88,8.52,0.45,239.37,16,5664.96
4414.83,15.14,1.82,250.31,16,2754.27
9351.91,15.46,2.44,462.14,16,5199.22
7324.97,11.86,0.92,376.44,16,3887.21
8461.98,17.0,2.27,111.07,24,5652.76
19901.11,14.63,0.25,279.89,24,13292.66
6702.45,12.0,1.09,50.68,16,3610.28
8732.65,17.94,1.06,220.64,24,5882.56
3694.06,7.93,2.06,336.92,8,1942.96
9878.42,18.74,1.84,34.1,24,6090.44
3150.97,23.26,3.48,368.57,24,2517.75
10417.4,9.17,2.43,47.27,16,5829.41
3704.57,5.23,0.33,334.95,8,2009.2
6453.97,7.24,1.76,715.59,12,3677.94
5827.04,20.87,2.24,138.28,24,4148.02
6995.66,7.18,1.13,373.66,12,3896.16
6353.68,13.89,1.52,685.39,16,3727.47
3945.52,13.78,3.48,653.71,16,2585.36
7249.4,23.72,3.16,310.79,24,5084.14
8084.38,15.44,0.64,550.71,16,5094.96
12316.23,15.87,2.49,151.97,16,7693.09
2835.48,4.84,0.18,179.34,8,1380.93
5065.05,4.27,1.41,219.33,8,2662.42
18702.6,21.34,2.29,358.89,24,12292.71
12648.41,17.08,0.05,364.46,24,7923.26
3302.61,7.14,0.38,314.61,8,1791.93
17937.7,18.03,1.69,328.51,24,11814.97
15240.84,18.67,0.37,419.71,24,9454.44
10636.21,14.04,0.13,157.94,24,6512.65
5574.86,12.21,0.99,1301.51,16,3370.77
7054.73,8.98,2.12,111.47,16,3757.05
12382.75,15.13,2.04,173.01,24,7856.65
5555.54,22.39,2.69,109.98,24,3864.72
3513.28,9.46,0.26,108.78,12,1860.06
1685.78,4.18,0.83,78.97,8,858.61
10474.1,11.78,2.23,129.71,12,5918.54
3167.51,4.93,0.05,66.51,8,1579.68
3105.76,4.02,2.3,327.25,8,1618.62
6770.14,9.73,1.25,808.39,16,4286.61
7741.72,7.71,0.52,456.95,12,4406.46
7168.52,10.71,0.88,266.0,16,4005.97
4325.87,7.24,1.7,362.4,12,2184.66
11118.28,14.6,1.96,286.0,24,7477.79
2812.53,6.65,0.76,122.94,8,1416.47
4534.19,11.45,0.64,216.43,12,2608.26
22243.68,17.24,0.05,85.53,24,13234.51
8161.91,8.42,0.87,285.12,16,4366.43
3065.51,5.25,0.12,315.76,8,1580.25
11222.98,6.53,0.02,50.02,12,5691.88
1963.8,9.76,0.05,190.79,12,1018.25
13558.5,17.25,0.67,32.73,24,8844.3
7465.75,6.75,5.79,1002.35,12,4683.15
9351.38,13.36,2.6,70.67,16,5272.22
10133.29,8.28,0.79,487.18,12,4962.89
5734.75,8.53,1.52,301.96,12,2994.11
10246.3,8.14,0.62,321.25,12,5385.16
9157.3,14.69,0.13,398.94,16,4832.04
11075.3,20.72,1.01,226.92,24,7496.68
8586.3,20.84,0.71,254.29,24,5718.16
5383.35,4.61,0.7,45.54,8,2301.7
3681.68,15.06,2.46,327.98,16,2211.74
9930.99,21.76,0.01,495.98,24,5757.5
4146.34,22.94,1.62,496.53,24,2810.13
2982.25,4.99,0.44,167.72,8,1509.29
2964.64,5.32,1.86,78.36,8,1452.91
4677.04,4.19,2.43,27.72,8,2225.56
4429.0,8.61,0.52,337.47,16,2577.86
20423.81,10.04,1.61,370.73,12,10838.06
18255.8,17.99,1.03,218.95,24,11917.58
7637.54,20.87,0.44,220.81,24,5009.44
4856.14,6.62,0.77,248.79,12,2761.21
10723.97,10.02,1.4,176.64,16,5992.82
13329.46,9.83,2.48,376.05,16,7973.5
2579.61,6.79,0.09,586.56,8,1383.69
11604.38,15.84,1.65,109.56,24,7527.89
3406.45,7.22,0.7,102.84,12,1745.97
4846.54,15.37,4.03,282.74,16,2951.47
4568.67,5.22,0.63,142.05,8,2088.67
1510.13,6.59,2.69,749.62,8,1031.23
6164.16,11.81,0.07,319.21,12,3149.45
20843.79,20.87,5.72,792.96,24,13673.61
1393.1,7.16,1.05,176.0,8,664.57
12191.62,13.78,2.74,189.62,24,7613.84
3280.71,8.04,0.44,148.52,12,1878.68
6623.81,6.45,1.07,115.68,8,2992.31
2719.17,4.15,0.8,224.87,8,1458.34
5143.29,11.43,2.81,264.25,16,2944.42
3749.14,7.12,4.06,409.85,12,2235.76
5775.36,9.15,3.65,79.85,12,3240.66
4107.71,11.23,0.65,277.34,12,2406.23
4674.25,6.04,2.23,103.46,12,2552.63
5303.22,14.8,2.16,761.88,16,3312.51
9110.64,6.73,2.28,85.99,8,4222.55
9992.94,6.03,0.21,183.91,12,5122.77
2807.86,5.77,0.65,88.72,8,1494.56
2703.4,5.38,0.14,359.16,8,1395.3
5364.8,16.98,1.1,132.57,24,3465.52
6306.25,6.72,0.6,321.97,8,3161.15
5091.04,5.98,0.99,218.4,8,2695.35
6401.02,8.39,2.67,372.69,16,4047.32
6836.02,10.39,1.24,260.49,16,4110.07
9751.48,9.83,0.06,183.91,16,5401.91
11691.5,16.47,0.57,82.42,24,7445.58
11562.11,17.94,0.12,428.79,24,7453.26
7263.23,14.04,0.82,183.77,16,3973.0
5025.56,7.25,1.71,663.05,8,2725.54
6127.68,9.0,2.12,169.99,12,3433.03
4301.64,11.35,0.42,784.47,12,2657.3
2858.48,9.83,0.38,222.93,12,1512.34
9577.91,8.43,0.24,377.76,16,5998.13
7646.85,9.33,0.46,972.75,12,4491.74
13707.13,12.9,1.19,194.12,16,7806.34
5572.73,7.87,1.0,224.04,8,2724.64
4850.03,6.75,4.63,114.96,8,2404.49
25146.06,18.73,1.48,114.16,24,16353.11
1766.55,7.3,0.82,71.04,8,1010.27
8549.69,15.12,0.58,241.98,16,5123.53
14536.48,20.85,0.72,337.47,24,9268.43
12193.91,16.91,2.35,403.91,24,7786.44
5802.68,13.2,2.19,257.2,16,3409.66
3150.67,6.03,1.74,242.24,8,1665.45
4608.32,4.84,3.68,291.12,8,2400.28
11626.85,20.35,2.83,11.11,24,7760.67
5042.4,12.82,0.94,28.21,16,2592.43
4099.89,7.41,0.59,233.48,12,2248.39
3140.73,6.83,1.93,358.12,12,1858.6
8596.26,10.74,0.44,118.82,12,4679.09
8593.04,7.66,5.24,263.02,12,4724.45
11123.88,18.56,1.46,299.29,24,7075.79
12233.57,22.96,2.18,219.91,24,8383.72
9652.59,6.2,0.46,513.3,12,5409.03
3314.1,7.97,8.84,317.41,8,1735.91
5418.84,6.73,0.7,68.3,8,2436.48
5784.65,7.03,6.24,217.29,8,3043.63
7965.75,13.37,0.96,136.04,24,4950.89
4971.56,7.28,2.46,151.3,8,2326.76
4990.32,11.81,0.05,11.68,12,2575.79
9722.76,12.2,0.68,199.99,16,5531.08
7109.58,18.12,0.45,54.96,24,4336.15
3620.42,6.58,0.17,253.31,8,1804.97
4595.95,14.7,0.57,233.91,16,2622.57
4148.32,7.69,0.74,261.06,12,2245.3
2211.35,4.76,0.2,187.73,8,1021.67
5535.29,14.11,0.04,114.1,16,3130.88
2445.34,4.53,0.93,63.45,8,1287.1
2810.09,6.38,0.53,126.74,8,1477.86
8961.52,8.93,0.79,536.57,12,4935.16
6377.23,12.96,0.69,655.77,16,3702.55
10913.75,13.94,0.19,276.46,24,6365.69
11471.17,13.74,2.36,207.3,16,6705.19
18085.18,17.34,0.01,90.1,24,11662.97
6290.36,7.36,2.13,309.97,8,3077.35
7108.03,5.16,2.7,905.17,8,3547.16
1938.77,14.75,6.18,76.04,16,1454.52
5696.07,7.5,0.24,39.62,12,2701.41
2767.29,6.31,2.4,91.82,8,1405.34
2698.43,5.18,1.55,137.78,8,1552.92
15837.08,18.31,0.45,144.33,24,10344.08
4337.39,6.75,0.06,304.71,8,2093.76
4212.31,6.76,1.29,254.08,8,2249.06
4321.94,5.09,2.4,120.01,8,2107.53
21596.96,18.92,0.93,251.95,24,12913.54
3527.84,7.29,0.39,407.2,8,1866.26
11166.58,17.34,1.0,200.47,24,7450.19
1988.91,12.15,0.3,291.54,16,1290.06
6335.34,12.16,0.02,209.13,16,3942.48
12651.48,8.59,0.46,123.96,12,6768.2
16711.72,16.84,1.35,253.78,24,10578.82
3913.39,11.09,0.1,213.41,16,2418.98
7286.53,17.04,0.2,204.06,24,4643.4
7409.85,11.08,0.29,329.49,12,4031.89
2249.03,14.33,1.33,260.09,16,1491.12
5106.9,11.9,1.66,274.64,12,2853.13
7127.32,4.18,2.77,730.67,8,3581.1
15490.51,22.98,2.28,297.71,24,10102.25
4638.35,10.0,2.91,138.07,16,2739.17
3844.8,10.71,1.85,446.55,12,2139.24
6223.0,6.34,1.05,183.73,12,2856.23
12113.78,13.68,1.4,170.0,16,7593.33
1274.3,10.16,3.41,289.66,12,931.04
5262.26,7.49,0.11,56.98,8,2461.4
12162.22,16.61,0.46,76.69,24,7654.04
5605.47,6.35,0.7,41.66,12,3085.29
4733.82,5.14,3.21,100.85,8,2391.96
5584.31,14.57,1.3,66.56,16,3520.18
3535.79,21.99,0.34,58.04,24,2047.93
4603.22,7.46,0.11,337.18,12,2356.53
8653.8,15.97,1.97,252.57,24,5484.04
5447.18,6.56,1.66,578.85,12,3135.76
6445.34,7.49,2.03,107.08,8,3191.06
3279.0,14.54,1.22,672.28,16,2084.84
7395.08,8.45,0.39,649.14,16,4420.73
5343.83,7.86,1.64,988.78,8,2773.93
9158.8,17.67,0.79,215.81,24,5556.43
8183.37,23.82,0.31,490.88,24,5855.84
7375.14,6.44,2.0,352.55,12,3791.53
6965.95,11.06,0.34,157.02,12,3764.06
8719.6,14.42,1.75,912.29,24,6051.36
6662.23,11.91,1.9,404.83,12,3451.31
10273.84,9.83,7.19,229.29,16,6076.04
8723.89,22.19,1.32,760.47,24,5687.58
16333.05,21.87,1.91,487.16,24,10433.06
13705.3,23.16,1.99,492.63,24,9411.48
6639.36,11.23,1.27,308.0,16,3776.42
8545.87,5.31,1.58,375.48,8,4449.27
4243.99,11.23,1.39,137.16,16,2659.96
6647.32,8.5,3.57,240.17,16,3823.56
3710.24,7.37,1.22,116.89,8,1799.91
4798.18,4.29,0.87,230.96,8,2617.09
4368.47,13.78,3.94,133.39,16,2472.46
4158.15,6.44,0.98,379.46,8,2270.78
4349.74,4.96,3.15,138.33,8,2210.24
4268.72,7.66,0.89,291.9,8,2311.42
2162.34,6.58,0.24,160.27,12,1155.1
2501.23,10.12,0.33,507.58,12,1444.44
10295.23,17.02,0.67,321.93,24,6368.37
3447.27,7.26,2.35,78.42,8,1552.67
2457.0,13.44,4.51,71.67,16,1592.61
6907.35,4.46,6.45,111.42,8,3595.1
7992.18,7.51,1.45,631.86,12,4432.03
13335.6,11.9,1.49,287.69,16,8338.63
6107.43,9.44,0.09,220.88,16,3378.0
7923.19,4.4,0.89,88.98,8,3593.24
21669.95,20.82,0.76,465.69,24,13491.48
1868.04,6.2,3.7,115.52,8,1051.28
6710.08,10.26,0.37,151.64,12,3368.34
11981.08,8.25,2.19,284.54,16,7155.5
7036.72,10.66,0.07,221.31,12,3820.27
2602.48,7.21,0.29,146.27,8,1254.08
7294.98,11.91,1.0,64.11,12,3745.75
8284.93,20.1,0.15,314.29,24,5449.94
2673.36,7.94,0.47,657.34,12,1757.29
8687.58,13.74,0.6,68.6,16,4382.03
11942.76,15.43,6.81,78.61,24,8308.82
6329.74,13.12,2.43,281.74,16,3736.42
10832.33,8.18,2.3,110.81,16,6255.68
17330.81,13.28,3.32,567.39,16,10446.92
10684.36,8.21,0.04,547.2,16,6402.01
17174.61,12.52,1.49,213.82,24,10734.94
4854.8,10.48,0.56,183.18,12,2557.65
4292.16,6.25,0.73,186.36,8,2006.1
3161.41,11.21,4.87,228.12,12,1836.12
2970.67,10.17,1.36,196.7,12,1632.67
6116.03,11.42,0.39,145.52,16,3054.32
5851.84,10.65,1.82,408.95,12,3332.82
10815.39,15.75,4.31,900.19,24,7308.69
6267.54,12.73,0.17,169.58,16,3474.85
4026.23,11.64,1.4,338.59,12,2265.62
4718.44,11.21,3.19,301.65,16,3084.36
4259.64,15.61,8.19,134.31,16,2765.23
14174.02,11.84,2.13,147.23,12,7769.63
4693.38,7.45,1.31,83.59,8,2365.71
8139.06,8.74,0.37,242.59,16,4376.84
8848.35,14.32,1.46,431.64,16,5038.6
6375.12,17.04,3.66,883.19,24,4825.82
6990.73,6.8,0.17,220.34,12,3727.57
5624.87,8.75,6.45,340.6,12,3021.97
4530.47,9.66,3.02,269.95,12,2500.84
2788.89,9.38,0.15,554.46,12,1636.0
7313.66,19.91,0.39,403.57,24,4464.41
5679.53,7.38,1.3,531.84,8,2900.0
12710.52,20.19,5.89,315.2,24,9147.62
2006.22,6.09,6.14,635.36,12,1518.46
1647.53,5.97,2.63,696.39,8,1100.52
1843.42,9.22,0.99,479.26,12,1235.81
12167.08,9.25,1.22,181.52,12,6769.39
4506.27,7.91,0.16,356.94,12,2550.92
2560.4,10.96,1.9,675.14,12,1664.25
9717.33,9.56,1.26,289.89,12,4775.26
3463.85,4.48,0.47,463.45,8,1767.16
13970.2,17.25,1.46,281.02,24,9299.09
4554.29,6.06,1.8,346.75,8,2463.89
15132.15,17.51,0.41,59.35,24,9984.58
3289.23,10.55,0.11,328.29,12,1682.88
14175.63,20.91,1.32,232.07,24,8479.58
15804.6,22.43,1.7,42.61,24,9884.27
6948.77,7.03,1.39,277.13,12,3908.0
2854.77,6.26,1.0,260.07,8,1471.87
10946.84,17.48,2.36,30.49,24,6962.96
3544.07,7.41,2.62,1023.69,8,1969.72
2386.12,6.68,2.95,238.34,8,1366.74
5014.81,11.39,0.29,506.67,12,2822.47
5737.4,4.03,2.46,306.55,8,2907.81
8869.74,11.39,0.4,654.29,16,5331.99
15493.44,18.49,0.94,656.79,24,10393.75
13143.91,11.36,1.49,286.7,12,6271.54
8666.27,8.89,2.54,250.24,16,5199.49
13468.4,13.12,0.04,209.12,16,7485.92
922.03,7.89,0.05,58.13,8,418.71
6229.83,9.21,0.23,22.45,12,2954.27
15549.08,17.62,2.03,82.69,24,9850.88
3874.23,4.19,3.24,209.2,8,1975.09
5035.25,10.12,0.92,226.17,12,2853.19
11446.56,16.75,0.92,1083.35,24,8151.59
9521.81,7.12,3.67,260.45,12,5583.24
5047.55,7.09,0.8,134.86,12,3002.71
6804.97,8.66,1.83,613.11,16,3808.99
9056.56,6.64,1.82,414.26,8,4528.89
8508.51,10.67,10.12,96.32,16,4907.78
5824.06,11.17,0.31,56.68,12,2880.66
3928.41,14.66,0.71,610.72,16,2530.62
10815.13,22.82,1.36,368.84,24,7022.13
4404.27,6.73,0.83,697.62,12,2575.02
7356.88,12.34,0.01,88.75,16,4334.0
15333.96,18.94,0.4,56.16,24,9436.73
3658.03,6.7,6.8,82.06,8,1800.76
4710.78,8.45,0.08,353.07,12,2566.24
13339.97,11.06,10.26,470.32,16,8055.37
5428.02,8.45,1.74,330.67,12,2639.7
4050.99,7.54,2.68,489.85,8,2102.69
6115.58,12.94,5.22,333.73,16,3691.58
8351.18,12.12,0.22,353.46,24,5044.84
3212.78,7.2,6.25,496.62,12,2129.56
6041.5,7.92,0.73,307.23,12,3356.67
6531.43,7.94,0.68,236.09,12,3432.58
3433.8,14.54,0.68,130.87,24,2493.8
3215.52,10.61,0.75,505.64,12,1805.56
15035.7,16.08,0.41,323.4,24,9391.57
9427.82,19.71,0.99,318.63,24,5894.2
11853.32,8.46,3.41,648.89,16,7480.57
3610.41,7.01,0.73,408.27,8,1840.54
3650.89,6.64,5.58,141.82,8,1839.21
3125.14,7.5,0.01,37.25,8,1488.68
2129.16,6.83,0.64,367.45,8,1147.41
13880.02,17.92,0.94,224.49,24,8970.24
18738.07,19.73,0.11,126.28,24,13039.71
12848.8,21.48,1.22,325.54,24,8332.16
4578.63,5.18,0.03,232.97,8,2206.23
1890.59,7.25,0.28,56.31,8,952.63
5779.84,7.44,1.91,132.67,12,2868.04
17069.77,20.0,0.19,154.15,24,9468.25
6410.55,15.25,1.0,246.48,16,3844.54
10295.09,7.32,1.74,717.96,12,5519.89
2744.28,6.43,0.26,108.95,8,1391.48
9982.65,13.27,1.46,47.83,16,5689.06
4016.13,14.5,0.13,99.49,24,2565.11
10584.88,12.91,0.56,90.05,16,6357.98
8923.23,9.48,2.25,611.06,12,4883.95
7579.1,19.15,0.96,284.62,24,4502.24
19475.24,12.24,2.03,466.31,24,12004.06
5258.67,12.75,0.15,150.95,16,2886.05
17381.46,23.52,0.23,196.34,24,10169.89
7097.53,15.77,1.44,312.82,16,3957.92
10027.57,16.29,0.31,99.24,24,6129.69
2278.05,7.58,1.62,127.15,8,1171.93
5371.23,10.84,3.44,200.25,12,3131.59
1286.68,10.37,2.41,69.23,12,732.99
15737.81,13.86,0.7,152.41,24,9906.7
4662.24,6.7,0.11,383.15,8,2431.9
4328.37,11.68,2.43,206.73,12,2308.8
12218.99,10.8,1.26,254.42,16,6799.72
10216.11,19.04,3.75,211.97,24,7070.7
4181.39,5.55,3.19,180.5,8,2151.36
14978.3,14.62,0.02,51.67,16,8180.4
3042.06,7.17,0.51,486.88,8,1674.37
3733.1,5.61,0.66,284.55,8,2028.12
13286.49,13.79,2.46,340.94,24,9288.3
1220.75,5.85,3.85,147.38,8,728.49
11097.4,13.74,1.2,287.08,24,7425.43
11151.25,21.12,0.54,211.03,24,7520.38
8612.15,15.39,0.72,416.94,16,4940.23
7200.53,7.55,0.93,95.6,8,3344.25
9803.7,20.86,0.18,204.4,24,6636.07
22698.82,16.51,3.68,454.52,24,13890.45
5580.44,13.68,1.77,324.92,24,4014.63
6486.46,12.58,1.08,81.62,16,3837.27
2960.2,10.63,2.19,442.82,12,1609.56
8865.16,21.9,3.14,198.21,24,5673.78
13328.41,9.11,2.61,241.72,16,8068.86
4210.86,11.23,0.67,217.21,12,2208.96
3801.33,7.61,1.96,283.78,8,1936.53
5423.12,8.91,0.64,470.21,12,3106.41
6309.14,8.2,0.78,397.49,12,3413.99
5329.47,7.34,1.62,64.04,8,2614.68
4139.77,6.58,0.3,226.7,8,2147.91
3062.09,5.38,0.19,207.11,8,1527.87
3241.65,6.34,2.5,387.91,8,1786.9
7890.07,14.07,1.1,794.07,16,4888.25
4878.79,9.29,0.66,389.17,16,3050.64
2201.58,10.08,2.98,152.61,12,1348.63
12010.06,11.2,0.71,630.96,12,6660.04
1486.53,5.12,0.36,501.08,8,984.46
4247.09,7.15,5.07,209.01,12,2331.01
13064.46,10.22,0.89,48.26,12,6943.11
4949.54,10.32,1.55,368.84,16,3019.32
9345.5,8.82,0.86,195.07,12,4900.79
2671.43,4.8,7.55,90.91,8,1578.35
3255.93,7.84,0.12,186.57,8,1511.14
16482.71,23.9,0.79,350.25,24,10991.1
2233.06,5.63,0.35,196.25,8,1143.26
6098.63,9.57,3.67,136.3,12,3630.81
14565.79,16.47,1.86,228.92,24,9270.2
12632.32,17.27,3.61,83.17,24,7831.47
22237.5,19.27,0.69,230.65,24,13249.64
8728.96,7.23,0.8,37.14,8,4169.08
9007.73,15.08,1.28,223.33,16,4711.2
5694.35,11.35,0.98,353.83,12,2928.1
5887.09,11.02,0.0,250.3,12,3090.54
16431.62,15.73,2.74,794.09,16,9280.47
4208.42,11.85,2.73,405.59,12,2452.85
5828.11,5.04,0.53,752.36,8,3151.74
11321.68,9.72,0.25,54.93,16,6199.52
4473.19,5.76,0.2,94.11,8,2083.55
5304.43,10.16,1.28,707.39,12,3012.26
14265.81,23.19,0.54,298.62,24,9039.91
11409.24,12.06,0.73,625.13,24,7799.42
4484.3,9.67,0.97,136.07,12,2507.51
6290.54,6.09,1.79,352.33,12,3437.13
11299.43,20.84,0.86,313.26,24,7632.81
6882.48,7.58,0.98,216.14,8,3232.21
10362.03,9.51,0.03,172.79,16,5562.73
7000.93,12.19,0.52,143.96,16,3988.24
5863.87,12.44,1.69,377.5,16,3418.95
8043.22,6.8,1.25,56.55,12,4415.06
10936.88,17.12,0.66,412.3,24,7438.97
2229.3,5.76,1.02,180.21,8,1167.03
4578.18,8.29,0.05,274.81,16,2546.11
4580.84,10.61,2.29,737.88,16,3085.06
6636.01,4.46,1.02,384.46,8,3422.73
8310.73,14.93,0.1,213.08,16,4763.53
6415.49,7.62,0.59,249.33,12,3468.17
14494.48,15.35,1.11,387.19,24,9112.64
14388.27,18.72,1.31,353.94,24,8952.3
21326.09,13.53,1.99,264.2,24,14733.14
7084.02,20.05,1.05,505.43,24,4530.89
3793.86,4.14,0.18,83.14,8,1689.96
4656.31,12.83,0.46,1190.75,16,2963.74
1866.26,6.17,1.9,260.91,8,973.09
13159.79,15.4,6.06,491.24,24,9312.91
9539.4,7.42,0.48,297.05,12,4733.69
6626.0,9.03,0.06,386.29,16,3790.08
9825.74,8.45,0.84,530.35,12,5421.3
10596.8,14.56,8.74,243.66,24,7392.97
3576.96,7.59,1.36,728.45,8,1971.53
8356.72,14.95,1.24,154.87,24,5280.77
5188.67,7.33,0.03,232.77,12,2857.55
13033.79,20.89,0.52,716.99,24,8221.04
